ride_id,datetime,city,driver_id,customer_id,ride_status,distance_km,fare_amount,payment_method,vehicle_type,surge_multiplier
273,2024-07-07 18:05:00,Pune,1457,13070,Completed,11.18,174.16,UPI,Auto,1.0
274,2024-02-29 11:39:00,Delhi,1576,16834,Completed,20.47,285.64,Cash,Auto,1.0
275,2024-03-27 14:46:00,Delhi,1026,15343,Completed,11.16,173.92,UPI,Mini,1.0
276,2024-01-31 22:39:00,Delhi,1805,14858,Cancelled,9.97,0.0,Wallet,Mini,1.0
277,2024-10-24 04:03:00,Delhi,1404,15079,Completed,12.4,188.8,Wallet,Mini,1.0
278,2024-11-12 16:14:00,Chennai,1506,9748,Completed,5.24,102.88,Wallet,Auto,1.0
279,2024-04-12 17:47:00,Bangalore,1017,12179,Completed,11.64,269.52,Cash,Auto,1.5
280,2024-06-19 08:27:00,Mumbai,1905,11168,Completed,15.35,224.2,Wallet,SUV,1.0
281,2024-07-15 00:02:00,Delhi,1860,14150,Completed,17.26,247.12,Cash,Prime,1.0
282,2024-10-17 15:46:00,Bangalore,1717,12307,No Show,5.42,0.0,Cash,Auto,1.0
283,2024-07-18 14:42:00,Chennai,1088,14547,Completed,24.93,339.16,Cash,Auto,1.0
284,2024-10-27 23:39:00,Mumbai,1148,19417,Completed,3.54,98.98,UPI,Auto,1.2
285,2024-04-05 21:48:00,Delhi,1049,8523,Completed,22.66,311.92,UPI,Mini,1.0
286,2024-02-07 18:19:00,Bangalore,1242,9382,Completed,2.84,74.08,UPI,Prime,1.0
287,2024-09-07 21:21:00,Bangalore,1715,8714,Completed,3.51,98.54,Cash,Mini,1.2
288,2024-12-18 14:25:00,Pune,1521,16712,Completed,14.06,208.72,UPI,Mini,1.0
289,2024-11-08 11:15:00,Bangalore,1505,6264,Completed,14.87,218.44,UPI,Prime,1.0
290,2024-06-25 01:29:00,Bangalore,1080,6293,Completed,21.82,452.76,Card,Auto,1.5
291,2024-07-11 02:14:00,Mumbai,1385,17600,Completed,8.23,138.76,Card,SUV,1.0
292,2024-05-29 14:13:00,Bangalore,1854,12287,Completed,2.58,70.96,UPI,Auto,1.0
293,2024-05-07 23:41:00,Chennai,1856,12451,Completed,17.16,245.92,Card,Mini,1.0
294,2024-04-30 22:05:00,Pune,1727,8594,Completed,7.31,127.72,Wallet,Auto,1.0
295,2024-08-30 05:10:00,Mumbai,1226,8474,Completed,4.39,111.22,Wallet,SUV,1.2
296,2024-08-08 05:25:00,Hyderabad,1646,10526,Completed,17.01,244.12,UPI,Prime,1.0
297,2024-04-30 07:07:00,Mumbai,1540,18413,Completed,7.59,157.3,UPI,Prime,1.2
298,2024-10-10 22:40:00,Chennai,1355,19731,Cancelled,21.1,0.0,Wallet,Prime,1.0
299,2024-07-21 19:45:00,Delhi,1270,18323,Completed,6.71,120.52,Cash,Prime,1.0
300,2024-09-15 20:18:00,Delhi,1009,18611,Cancelled,2.3,0.0,Wallet,Auto,1.0
301,2024-07-13 11:08:00,Bangalore,1339,6136,Completed,2.61,71.32,Wallet,Mini,1.0
302,2024-06-22 18:08:00,Mumbai,1412,12963,Completed,11.69,270.42,UPI,SUV,1.5
303,2024-06-08 11:57:00,Chennai,1993,14891,Cancelled,9.86,0.0,UPI,Prime,1.0
304,2024-08-21 16:58:00,Hyderabad,1755,8768,Completed,15.58,226.96,Card,Auto,1.0
305,2024-02-22 11:20:00,Mumbai,1547,19174,Completed,11.42,177.04,Card,Mini,1.0
306,2024-04-25 01:56:00,Pune,1991,10864,Completed,8.77,217.86,Card,Prime,1.5
307,2024-05-13 15:50:00,Bangalore,1984,17126,Completed,5.22,153.96,Cash,SUV,1.5
308,2024-04-09 21:53:00,Mumbai,1786,13535,Completed,22.57,373.01,Card,Mini,1.2
309,2024-09-27 08:25:00,Chennai,1802,13801,Completed,2.52,70.24,Wallet,Mini,1.0
310,2024-06-14 17:24:00,Delhi,1306,13425,Completed,16.57,238.84,Cash,Auto,1.0
311,2024-03-20 03:35:00,Delhi,1971,16541,Completed,21.2,588.8,UPI,Auto,2.0
312,2024-05-17 10:17:00,Delhi,1690,15932,Completed,5.95,111.4,Wallet,Prime,1.0
313,2024-10-22 10:04:00,Chennai,1683,15623,Completed,23.03,316.36,Cash,Auto,1.0
314,2024-08-13 14:34:00,Chennai,1115,15710,Completed,8.3,139.6,Cash,SUV,1.0
315,2024-03-25 06:46:00,Mumbai,1824,7960,Completed,21.08,292.96,Card,SUV,1.0
316,2024-09-05 16:48:00,Pune,1932,10790,Completed,5.15,152.7,Wallet,SUV,1.5
317,2024-11-07 00:06:00,Chennai,1710,9021,Cancelled,15.74,0.0,Wallet,Mini,1.0
318,2024-12-09 16:57:00,Mumbai,1409,14649,Completed,6.03,168.54,Wallet,Prime,1.5
319,2024-11-03 18:02:00,Hyderabad,1119,16311,Completed,10.81,169.72,Card,Auto,1.0
320,2024-04-12 12:52:00,Pune,1192,17003,Completed,5.82,131.81,UPI,Prime,1.2
321,2024-01-18 05:23:00,Pune,1441,14130,Completed,15.87,230.44,Wallet,Mini,1.0
322,2024-12-07 14:55:00,Bangalore,1160,19535,Completed,8.64,143.68,Wallet,SUV,1.0
323,2024-09-18 04:29:00,Hyderabad,1023,6644,Completed,8.83,145.96,UPI,Auto,1.0
324,2024-04-23 12:35:00,Mumbai,1708,18299,Completed,17.26,370.68,Card,SUV,1.5
325,2024-12-16 11:14:00,Delhi,1750,16750,Completed,6.94,123.28,Wallet,Auto,1.0
326,2024-02-25 11:05:00,Delhi,1824,17512,Completed,15.69,228.28,Card,Prime,1.0
327,2024-03-25 07:21:00,Hyderabad,1352,16043,Completed,15.73,228.76,Card,Mini,1.0
328,2024-04-03 10:08:00,Chennai,1714,8699,Completed,4.45,93.4,Card,SUV,1.0
329,2024-01-01 06:15:00,Pune,1247,16295,Completed,13.4,200.8,Cash,SUV,1.0
330,2024-01-26 20:06:00,Hyderabad,1686,7026,Completed,7.67,158.45,Card,Mini,1.2
331,2024-02-15 19:35:00,Pune,1054,9525,Cancelled,17.98,0.0,Card,SUV,1.0
332,2024-04-05 16:09:00,Chennai,1291,9344,Completed,10.3,163.6,Cash,Prime,1.0
333,2024-08-13 03:29:00,Mumbai,1307,13671,Cancelled,5.15,0.0,UPI,Prime,2.0
334,2024-06-29 12:29:00,Bangalore,1144,18685,Completed,6.26,115.12,Wallet,Mini,1.0
335,2024-11-16 10:31:00,Pune,1838,18168,Cancelled,18.84,0.0,UPI,Prime,1.2
336,2024-01-09 11:27:00,Mumbai,1396,14062,Completed,17.92,306.05,Card,SUV,1.2
337,2024-07-05 16:16:00,Pune,1088,13000,Completed,13.26,199.12,Wallet,Prime,1.0
338,2024-12-10 18:27:00,Delhi,1245,16008,No Show,23.71,0.0,Cash,Mini,1.0
339,2024-07-12 11:54:00,Hyderabad,1182,18020,Completed,23.28,319.36,Wallet,Prime,1.0
340,2024-06-21 07:27:00,Delhi,1210,15679,Completed,23.06,316.72,Card,Auto,1.0
341,2024-01-02 03:31:00,Bangalore,1370,13256,Completed,8.84,219.12,UPI,Auto,1.5
342,2024-04-15 05:29:00,Hyderabad,1392,7864,No Show,23.72,0.0,Card,Auto,1.0
343,2024-11-16 22:41:00,Hyderabad,1630,12539,Cancelled,21.42,0.0,Card,Auto,1.0
344,2024-11-19 23:48:00,Hyderabad,1455,17065,Cancelled,2.85,0.0,UPI,SUV,1.0
345,2024-06-02 18:24:00,Mumbai,1410,13582,Completed,4.77,97.24,Card,Mini,1.0
346,2024-02-19 20:47:00,Pune,1971,19607,Completed,9.82,189.41,UPI,Prime,1.2
347,2024-06-28 05:12:00,Delhi,1114,18418,Completed,9.25,151.0,UPI,SUV,1.0
348,2024-09-13 22:59:00,Hyderabad,1507,11629,Cancelled,9.33,0.0,Wallet,SUV,1.0
349,2024-04-29 06:51:00,Delhi,1859,12244,Cancelled,16.16,0.0,Wallet,SUV,1.0
350,2024-06-11 10:29:00,Hyderabad,1547,8996,Completed,22.01,304.12,Cash,Mini,1.0
351,2024-10-21 22:17:00,Mumbai,1233,15266,Cancelled,14.17,0.0,Cash,SUV,1.5
352,2024-10-02 03:20:00,Chennai,1405,7090,Cancelled,24.95,0.0,UPI,Prime,1.0
353,2024-12-06 03:31:00,Pune,1104,14386,Completed,11.24,174.88,UPI,Mini,1.0
354,2024-11-21 09:34:00,Mumbai,1436,16280,Completed,22.09,610.16,Card,SUV,2.0
355,2024-11-12 15:51:00,Delhi,1152,19290,Completed,11.61,179.32,Card,SUV,1.0
356,2024-02-13 22:02:00,Hyderabad,1734,18595,Completed,7.49,129.88,Wallet,Mini,1.0
357,2024-04-18 00:33:00,Hyderabad,1085,12442,Completed,8.61,143.32,Card,Mini,1.0
358,2024-12-28 10:33:00,Delhi,1461,5115,Completed,2.97,75.64,Card,Auto,1.0
359,2024-02-29 03:08:00,Hyderabad,1797,18931,No Show,11.84,0.0,Wallet,Auto,1.0
360,2024-08-07 23:48:00,Hyderabad,1386,15010,Completed,7.02,186.36,Wallet,Mini,1.5
361,2024-08-09 15:19:00,Hyderabad,1925,16611,Cancelled,4.06,0.0,UPI,Auto,1.0
362,2024-07-05 14:00:00,Bangalore,1786,14232,Cancelled,23.73,0.0,Cash,Mini,1.0
363,2024-08-25 19:48:00,Chennai,1029,10419,Completed,5.84,220.16,Cash,Prime,2.0
364,2024-08-04 14:42:00,Hyderabad,1878,9434,Completed,23.68,324.16,Cash,Prime,1.0
365,2024-03-05 21:32:00,Mumbai,1802,5867,Completed,13.79,205.48,Wallet,Prime,1.0
366,2024-05-13 17:17:00,Mumbai,1233,5042,Completed,7.07,124.84,Cash,Mini,1.0
367,2024-04-10 18:30:00,Mumbai,1143,19219,Completed,10.05,160.6,Card,Mini,1.0
368,2024-09-09 20:10:00,Bangalore,1002,8677,No Show,22.33,0.0,Card,Auto,1.5
369,2024-06-02 18:19:00,Bangalore,1600,18958,No Show,6.0,0.0,Cash,Auto,1.0
370,2024-08-22 07:13:00,Chennai,1797,19189,Completed,18.01,256.12,UPI,Prime,1.0
371,2024-10-23 10:24:00,Hyderabad,1198,18799,Cancelled,7.16,0.0,Cash,SUV,1.0
372,2024-06-14 16:24:00,Pune,1063,19921,Completed,15.64,227.68,Wallet,Prime,1.0
373,2024-11-10 10:03:00,Chennai,1755,19177,Completed,22.18,306.16,Cash,Mini,1.0
374,2024-02-23 11:18:00,Bangalore,1164,11635,Completed,22.44,618.56,Wallet,Mini,2.0
375,2024-05-31 17:15:00,Hyderabad,1160,6445,Cancelled,20.62,0.0,Cash,Prime,1.0
376,2024-07-26 08:03:00,Delhi,1077,14000,Completed,4.0,88.0,UPI,Prime,1.0
377,2024-02-25 08:37:00,Pune,1389,10123,Completed,7.97,162.77,UPI,Auto,1.2
378,2024-03-12 01:49:00,Hyderabad,1671,12961,Completed,3.86,86.32,UPI,Prime,1.0
379,2024-03-15 09:46:00,Pune,1034,13657,Completed,3.75,127.5,UPI,Mini,1.5
380,2024-06-11 04:49:00,Chennai,1481,6292,Completed,13.05,196.6,Cash,SUV,1.0
381,2024-10-27 02:05:00,Bangalore,1792,7902,Cancelled,10.0,0.0,UPI,Prime,1.0
382,2024-02-10 00:44:00,Pune,1032,16332,Completed,8.14,206.52,Cash,Prime,1.5
383,2024-11-23 14:53:00,Hyderabad,1001,19687,Cancelled,17.14,0.0,UPI,SUV,1.5
384,2024-09-13 20:42:00,Chennai,1367,7418,Cancelled,18.29,0.0,Cash,SUV,1.2
385,2024-09-23 10:04:00,Mumbai,1599,17527,Completed,17.64,251.68,Cash,Mini,1.0
386,2024-08-23 15:53:00,Delhi,1116,7231,Completed,5.65,161.7,Cash,Auto,1.5
387,2024-03-08 14:49:00,Pune,1651,5068,Cancelled,2.67,0.0,Cash,Prime,1.2
388,2024-12-09 21:47:00,Chennai,1941,9427,Completed,9.71,187.82,Cash,Mini,1.2
389,2024-06-09 07:07:00,Chennai,1064,12904,Completed,20.81,347.66,Wallet,Prime,1.2
390,2024-02-25 11:51:00,Chennai,1493,14775,Completed,2.15,65.8,Card,Mini,1.0
391,2024-01-30 08:33:00,Chennai,1036,9943,Completed,24.57,334.84,Card,Auto,1.0
392,2024-05-20 02:06:00,Pune,1262,14373,Completed,16.58,238.96,Wallet,Prime,1.0
393,2024-01-31 09:28:00,Pune,1387,17594,Completed,4.46,112.22,UPI,SUV,1.2
394,2024-11-08 08:18:00,Pune,1059,10904,Completed,24.15,329.8,UPI,Auto,1.0
395,2024-12-16 09:06:00,Hyderabad,1671,13882,Completed,23.44,321.28,Wallet,Mini,1.0
396,2024-02-23 02:56:00,Bangalore,1643,12136,Cancelled,17.82,0.0,UPI,SUV,1.0
397,2024-09-15 11:47:00,Bangalore,1104,18991,Completed,18.29,259.48,Card,SUV,1.0
398,2024-05-24 18:57:00,Bangalore,1979,19143,Completed,9.96,159.52,UPI,Mini,1.0
399,2024-12-14 12:18:00,Bangalore,1991,8489,Completed,22.05,609.2,Card,Mini,2.0
400,2024-01-12 05:25:00,Pune,1292,15701,No Show,19.24,0.0,Cash,Mini,1.0
401,2024-09-14 15:22:00,Mumbai,1900,9899,Completed,2.57,70.84,Cash,Auto,1.0
402,2024-12-01 11:40:00,Delhi,1195,15803,Completed,13.24,238.66,Card,Prime,1.2
403,2024-02-20 17:42:00,Hyderabad,1408,15274,Completed,12.26,187.12,UPI,Auto,1.0
404,2024-12-24 16:22:00,Hyderabad,1096,9794,No Show,11.8,0.0,UPI,Prime,1.0
405,2024-12-19 09:16:00,Hyderabad,1101,16799,Completed,20.28,283.36,Card,Prime,1.0
406,2024-09-26 05:10:00,Pune,1246,9182,Completed,3.89,86.68,UPI,Prime,1.0
407,2024-10-02 13:41:00,Bangalore,1932,8371,Completed,8.28,278.72,Card,Mini,2.0
408,2024-10-19 07:08:00,Bangalore,1523,8095,Completed,11.94,274.92,UPI,Mini,1.5
409,2024-06-17 20:59:00,Hyderabad,1405,9635,Completed,16.69,240.28,Card,Mini,1.0
410,2024-10-20 03:41:00,Chennai,1566,14364,Completed,24.63,335.56,UPI,Mini,1.0
411,2024-10-04 23:08:00,Chennai,1656,13187,Cancelled,7.29,0.0,UPI,SUV,1.0
412,2024-05-12 09:45:00,Hyderabad,1497,5626,Completed,16.99,243.88,Cash,Mini,1.0
413,2024-08-14 20:24:00,Mumbai,1135,6520,Cancelled,12.88,0.0,Cash,Mini,2.0
414,2024-11-15 18:18:00,Pune,1729,6241,Completed,21.98,364.51,Cash,Prime,1.2
415,2024-03-29 06:28:00,Bangalore,1065,14362,Completed,21.43,356.59,Cash,Mini,1.2
416,2024-05-27 18:56:00,Chennai,1854,18852,Completed,5.02,100.24,UPI,SUV,1.0
417,2024-06-26 10:43:00,Pune,1580,6878,Cancelled,16.18,0.0,Card,Auto,1.2
418,2024-11-22 12:52:00,Bangalore,1987,6515,Completed,4.7,96.4,UPI,Prime,1.0
419,2024-01-03 06:48:00,Pune,1809,18986,Completed,11.9,182.8,UPI,Prime,1.0
420,2024-04-01 03:28:00,Pune,1107,14921,Completed,3.48,81.76,UPI,Prime,1.0
421,2024-10-02 22:22:00,Chennai,2000,10475,Completed,20.34,284.08,UPI,Prime,1.0
422,2024-12-25 07:46:00,Bangalore,1015,18444,Completed,2.27,67.24,Card,Prime,1.0
423,2024-03-26 22:58:00,Bangalore,1833,15455,Completed,13.04,196.48,Wallet,Mini,1.0
424,2024-10-05 09:40:00,Pune,1604,9813,Completed,17.98,383.64,Cash,SUV,1.5
425,2024-06-28 10:14:00,Hyderabad,1061,5688,Completed,2.91,74.92,UPI,Mini,1.0
426,2024-11-26 17:18:00,Chennai,1923,14960,Completed,7.57,261.68,Card,SUV,2.0
427,2024-08-18 15:31:00,Mumbai,1941,5350,Completed,13.47,201.64,Card,Auto,1.0
428,2024-06-17 15:25:00,Mumbai,1250,8226,Completed,14.87,218.44,UPI,Mini,1.0
429,2024-06-05 01:25:00,Mumbai,1345,5014,Completed,13.91,206.92,Cash,Prime,1.0
430,2024-06-04 17:39:00,Mumbai,1791,5642,Completed,2.76,73.12,Card,SUV,1.0
431,2024-03-08 07:11:00,Hyderabad,1459,19475,Completed,5.05,100.6,UPI,SUV,1.0
432,2024-01-17 06:35:00,Bangalore,1513,9601,Completed,20.41,284.92,Card,Mini,1.0
433,2024-03-10 17:41:00,Mumbai,1006,16530,Completed,4.41,92.92,Wallet,Mini,1.0
434,2024-11-06 22:06:00,Pune,1662,15025,Completed,2.73,109.14,Card,Prime,1.5
435,2024-04-15 12:59:00,Pune,1592,14492,Completed,14.45,256.08,UPI,Mini,1.2
436,2024-07-31 18:53:00,Chennai,1544,11975,Cancelled,18.42,0.0,Cash,Mini,1.2
437,2024-10-07 11:20:00,Pune,1179,14063,Completed,20.74,288.88,Card,Prime,1.0
438,2024-06-01 17:25:00,Delhi,1415,13605,Cancelled,14.59,0.0,Wallet,Auto,1.2
439,2024-04-14 10:45:00,Bangalore,1169,17924,Completed,16.8,241.6,Cash,Auto,1.0
440,2024-09-09 16:27:00,Mumbai,1347,10572,Completed,3.88,86.56,Wallet,SUV,1.0
441,2024-01-11 19:54:00,Delhi,1871,12591,Completed,5.67,162.06,Cash,Prime,1.5
442,2024-06-24 20:47:00,Bangalore,1691,9686,Completed,24.44,333.28,Card,SUV,1.0
443,2024-12-16 02:03:00,Delhi,1976,12972,Completed,20.16,281.92,Card,SUV,1.0
444,2024-02-12 16:03:00,Pune,1549,5601,Completed,14.77,260.69,UPI,Prime,1.2
445,2024-07-13 11:34:00,Mumbai,1002,18109,Completed,24.92,678.08,Card,Mini,2.0
446,2024-03-19 19:34:00,Bangalore,1614,12749,Completed,6.59,119.08,Cash,Mini,1.0
447,2024-03-06 21:19:00,Bangalore,1108,8478,Completed,2.71,72.52,Card,SUV,1.0
448,2024-03-05 04:04:00,Mumbai,1120,15876,Completed,21.97,364.37,Cash,Mini,1.2
449,2024-05-06 11:14:00,Pune,1755,18374,Completed,11.79,181.48,Card,Mini,1.0
450,2024-03-22 11:21:00,Pune,1075,10443,Completed,24.72,336.64,Cash,SUV,1.0
451,2024-08-11 18:57:00,Mumbai,1048,18674,Cancelled,15.31,0.0,Card,SUV,1.0
452,2024-10-01 17:59:00,Bangalore,1276,15734,Completed,13.19,297.42,Card,Prime,1.5
453,2024-01-31 15:11:00,Chennai,1974,16183,Cancelled,11.7,0.0,UPI,Mini,1.0
454,2024-09-06 09:32:00,Pune,1483,5847,Completed,22.98,315.76,Cash,Mini,1.0
455,2024-06-18 09:02:00,Hyderabad,1182,6267,Completed,16.53,286.03,Card,Mini,1.2
456,2024-12-16 11:05:00,Bangalore,1614,17761,Completed,18.46,392.28,Card,Auto,1.5
457,2024-05-12 22:45:00,Mumbai,1522,11167,Completed,7.46,259.04,UPI,SUV,2.0
458,2024-05-24 10:32:00,Bangalore,1010,15412,Completed,21.65,299.8,Cash,Mini,1.0
459,2024-08-17 14:14:00,Mumbai,1429,8639,Completed,22.03,304.36,UPI,Prime,1.0
460,2024-05-11 16:29:00,Hyderabad,1634,13032,Completed,10.26,163.12,Cash,Mini,1.0
461,2024-04-30 18:31:00,Pune,1360,13290,Completed,10.99,343.76,Wallet,Mini,2.0
462,2024-02-20 07:08:00,Delhi,1900,11935,Completed,17.1,245.2,Card,Auto,1.0
463,2024-06-07 07:39:00,Pune,1792,5441,Completed,5.01,200.24,UPI,SUV,2.0
464,2024-02-24 15:43:00,Mumbai,1561,12727,Completed,7.43,129.16,Wallet,Auto,1.0
465,2024-08-19 09:49:00,Chennai,1246,14937,Completed,13.95,207.4,Card,Auto,1.0
466,2024-03-17 11:53:00,Bangalore,1323,9261,Cancelled,11.91,0.0,Card,Mini,1.0
467,2024-11-14 14:04:00,Bangalore,1181,6552,Completed,18.26,259.12,UPI,SUV,1.0
468,2024-02-04 19:09:00,Chennai,1160,15540,Completed,2.84,88.9,Card,Mini,1.2
469,2024-01-27 16:38:00,Chennai,1443,7107,Completed,12.92,234.05,Card,Mini,1.2
470,2024-06-28 08:34:00,Hyderabad,1776,15317,Cancelled,15.46,0.0,UPI,Prime,1.5
471,2024-05-07 12:18:00,Mumbai,1704,6954,Completed,4.57,94.84,Card,Auto,1.0
472,2024-10-17 13:30:00,Mumbai,1689,14874,Completed,14.22,315.96,UPI,Prime,1.5
473,2024-11-18 10:33:00,Mumbai,1796,14409,Completed,4.81,97.72,Wallet,Auto,1.0
474,2024-11-12 10:12:00,Delhi,1739,19247,Cancelled,9.27,0.0,Cash,Mini,1.0
475,2024-10-01 22:34:00,Mumbai,1172,10135,Completed,5.41,209.84,Cash,Auto,2.0
476,2024-09-29 11:22:00,Pune,1160,19565,No Show,2.11,0.0,Card,SUV,2.0
477,2024-07-23 09:49:00,Bangalore,1485,5862,Completed,21.96,303.52,Cash,Auto,1.0
478,2024-03-31 19:24:00,Mumbai,1025,13642,Completed,13.24,198.88,Card,Prime,1.0
479,2024-04-21 07:02:00,Mumbai,1225,8005,Completed,2.69,72.28,Wallet,SUV,1.0
480,2024-04-09 05:20:00,Bangalore,1372,13981,Completed,6.64,119.68,UPI,SUV,1.0
481,2024-08-29 05:12:00,Pune,1936,16479,No Show,4.16,0.0,Card,Auto,1.0
482,2024-08-05 13:44:00,Pune,1300,10581,Completed,21.97,303.64,Cash,Auto,1.0
483,2024-07-13 19:43:00,Mumbai,1638,7077,Completed,21.28,443.04,Wallet,Prime,1.5
484,2024-01-01 00:12:00,Bangalore,1953,15952,Completed,13.44,201.28,Card,Auto,1.0
485,2024-06-17 18:03:00,Hyderabad,1930,13536,Cancelled,15.12,0.0,Cash,Prime,1.0
486,2024-10-31 04:15:00,Chennai,1450,13282,Cancelled,17.86,0.0,UPI,Auto,1.0
487,2024-11-02 02:03:00,Hyderabad,1782,12609,Completed,17.15,245.8,Wallet,Mini,1.0
488,2024-05-07 12:56:00,Bangalore,1061,14658,Completed,4.45,93.4,Wallet,Auto,1.0
489,2024-01-12 06:44:00,Hyderabad,1897,12421,No Show,3.11,0.0,Cash,Prime,2.0
490,2024-09-22 02:07:00,Delhi,1879,10000,Completed,22.03,365.23,Cash,Prime,1.2
491,2024-02-23 06:38:00,Hyderabad,1299,13265,Completed,18.98,401.64,Cash,SUV,1.5
492,2024-11-15 01:12:00,Bangalore,1137,18341,Completed,9.52,154.24,Cash,Prime,1.0
493,2024-03-31 08:38:00,Delhi,1026,14750,Cancelled,19.53,0.0,Cash,Auto,1.2
494,2024-10-18 19:54:00,Hyderabad,1392,12063,Completed,20.81,289.72,Cash,SUV,1.0
495,2024-11-19 05:29:00,Delhi,1881,14267,Completed,2.13,65.56,UPI,SUV,1.0
496,2024-08-27 22:35:00,Mumbai,1929,10880,Completed,11.11,173.32,UPI,Prime,1.0
497,2024-05-26 03:42:00,Delhi,1392,8304,Completed,12.32,187.84,Card,Mini,1.0
498,2024-05-06 13:49:00,Chennai,1972,12010,Completed,7.23,126.76,Wallet,Prime,1.0
499,2024-03-22 20:32:00,Hyderabad,1849,19687,Completed,17.37,248.44,UPI,Prime,1.0
500,2024-03-26 07:44:00,Bangalore,1219,5951,Completed,10.74,253.32,Card,Auto,1.5
501,2024-03-05 09:28:00,Delhi,1338,19354,Completed,13.02,196.24,Card,Prime,1.0
502,2024-04-10 03:44:00,Chennai,1314,5716,Completed,10.74,168.88,Cash,Prime,1.0
503,2024-11-03 19:57:00,Hyderabad,1650,14071,Completed,14.27,211.24,Wallet,Prime,1.0
504,2024-09-29 11:55:00,Bangalore,1797,10993,Completed,20.7,346.08,UPI,Prime,1.2
505,2024-05-08 23:14:00,Delhi,1453,19420,No Show,2.42,0.0,Wallet,Auto,1.0
506,2024-07-13 18:27:00,Hyderabad,1728,8264,Completed,16.89,364.02,Wallet,SUV,1.5
507,2024-10-14 15:07:00,Pune,1050,12305,Completed,23.32,319.84,UPI,Prime,1.0
508,2024-02-10 07:08:00,Pune,1281,19257,Cancelled,10.09,0.0,UPI,Prime,1.0
509,2024-01-31 02:52:00,Pune,1008,14603,Completed,7.91,134.92,Cash,Auto,1.0
510,2024-07-03 19:43:00,Bangalore,1438,14591,Completed,20.47,285.64,UPI,SUV,1.0
511,2024-12-09 23:58:00,Mumbai,1342,13335,Completed,16.04,278.98,UPI,Prime,1.2
512,2024-05-08 23:53:00,Mumbai,1803,8552,Completed,11.51,178.12,Wallet,Prime,1.0
513,2024-11-28 05:13:00,Hyderabad,1973,7101,Completed,17.67,252.04,Card,Mini,1.0
514,2024-07-02 01:14:00,Hyderabad,1992,5118,Completed,18.31,259.72,UPI,Mini,1.0
515,2024-04-05 11:25:00,Mumbai,1054,18387,Completed,7.9,269.6,Cash,Auto,2.0
516,2024-08-09 16:07:00,Bangalore,1142,6124,Completed,20.54,286.48,Wallet,Prime,1.0
517,2024-09-12 23:11:00,Chennai,1556,8654,Completed,16.56,477.44,Card,Auto,2.0
518,2024-10-16 11:26:00,Hyderabad,1320,5140,Completed,20.84,435.12,Cash,Mini,1.5
519,2024-06-21 12:28:00,Pune,1310,17474,Completed,6.88,122.56,UPI,SUV,1.0
520,2024-02-11 17:41:00,Chennai,1773,6717,Completed,21.32,443.76,Cash,SUV,1.5
521,2024-11-11 16:49:00,Delhi,1648,14201,Completed,7.45,155.28,Wallet,Auto,1.2
522,2024-03-09 12:16:00,Bangalore,1575,12977,Completed,20.92,291.04,Card,SUV,1.0
523,2024-11-16 20:06:00,Hyderabad,1411,14525,Completed,4.2,90.4,Cash,Mini,1.0
524,2024-12-29 19:21:00,Delhi,1705,13583,Completed,15.49,225.88,Card,Prime,1.0
525,2024-03-21 17:24:00,Hyderabad,1847,12208,Completed,21.84,302.08,Card,Mini,1.0
526,2024-10-31 05:47:00,Pune,1597,15104,Completed,2.54,70.48,Cash,Mini,1.0
527,2024-04-03 09:42:00,Chennai,1205,9844,Completed,14.57,214.84,UPI,Auto,1.0
528,2024-05-26 11:02:00,Bangalore,1796,18458,Completed,15.67,228.04,UPI,Auto,1.0
529,2024-01-15 11:11:00,Pune,1602,19835,No Show,5.14,0.0,Card,Prime,1.0
530,2024-09-14 18:24:00,Hyderabad,1021,19397,Completed,11.85,218.64,Card,SUV,1.2
531,2024-04-11 07:27:00,Delhi,1361,10598,Completed,24.8,337.6,UPI,Auto,1.0
532,2024-06-28 06:13:00,Pune,1776,13115,Completed,18.66,263.92,UPI,Auto,1.0
533,2024-06-02 01:14:00,Hyderabad,1550,5998,Completed,3.83,85.96,Wallet,Mini,1.0
534,2024-07-05 15:00:00,Chennai,1193,18505,Cancelled,6.41,0.0,UPI,Mini,1.0
535,2024-11-03 11:27:00,Bangalore,1770,10581,Completed,10.16,161.92,UPI,SUV,1.0
536,2024-08-19 02:34:00,Mumbai,1657,6435,Completed,3.56,99.26,Card,Mini,1.2
537,2024-06-03 22:20:00,Chennai,1008,12637,Completed,14.42,319.56,Card,Prime,1.5
538,2024-09-22 08:47:00,Delhi,1575,17195,Completed,14.26,211.12,Cash,Mini,1.0
539,2024-11-19 21:25:00,Delhi,1453,13940,Completed,17.4,497.6,Card,Mini,2.0
540,2024-03-27 05:01:00,Mumbai,1939,18586,Completed,14.83,261.55,Card,Mini,1.2
541,2024-12-25 22:15:00,Hyderabad,1878,13069,Completed,3.38,80.56,Cash,Mini,1.0
542,2024-10-21 19:42:00,Hyderabad,1773,18971,No Show,6.03,0.0,Cash,Mini,1.0
543,2024-03-11 09:27:00,Chennai,1146,18020,Completed,14.32,211.84,Card,Prime,1.0
544,2024-07-09 19:06:00,Hyderabad,1124,15404,Completed,19.39,272.68,UPI,Auto,1.0
545,2024-09-18 23:55:00,Hyderabad,1440,7658,Completed,20.3,425.4,Cash,Auto,1.5
546,2024-03-19 00:12:00,Mumbai,1135,8333,Completed,11.18,174.16,Card,Auto,1.0
